TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,TA,P,TS_1,TS_2,TS_3,TS_4,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20160815,-0.050524390243902456,18.9786847826087,29.813400000000005,52.943589743589754,0.1979695652173913,139.08491041666665,74.14472916666669,258.7227166666666,1.1606006062152292,94.06458333333336,14.067916666666667,5.8,-9999,-9999,-9999,-9999,0.08032857142857143,1.4436827708333333,1.2230288041666664,1.4325571874999998,1.050974282083333,258.5103170212766,1.9133723404255325,-0.22065541666666666,19.43465833333333,29.63484583333334,53.37072916666667,139.86050000000003,361.43564583333335,74.14472916666669,258.7232083333332,1.1617916666666668,94.06458333333336,99.203375,14.067916666666667,5.8,0.09469343750000002,1.9016875,28.966052695833344,-0.21999261907699935,53.16779281398613,1.0
20160816,0.4025000000000001,4.995332499999998,8.357328571428573,25.856666666666676,0.38221739130434784,33.33953333333333,-0.44989583333333377,72.24380416666666,0.413739007052328,97.37083333333332,13.487083333333333,2.2,-9999,-9999,-9999,-9999,0.07784473684210526,0.9340307291666664,1.3273145708333334,0.74794538125,1.103041587708333,312.561754347826,4.16287391304348,0.3932805833333333,3.5306277083333315,8.373143750000002,34.942479166666665,33.842875,371.0217291666668,-0.44989583333333377,72.24389791666665,0.4141666666666668,97.37083333333332,99.11841666666672,13.487083333333333,2.2,0.08097060416666667,4.164354166666667,8.258265168015564,0.3733267768347779,34.315245071910795,1.0
20160817,-0.4447177777777776,18.675602222222224,58.612954545454556,48.285,0.3588083333333333,158.32622916666662,76.16764583333331,297.30646666666667,2.6698812643139256,86.49104166666666,15.071041666666668,1.2,14.452857142857145,14.084285714285713,13.562857142857144,13.03,0.08014375000000003,2.1092754583333333,1.5962060041666668,1.725317958333334,1.2355088852083334,49.33227291666666,2.603310416666666,-0.5130643749999998,17.160254166666665,54.08187083333334,49.004395833333334,159.3707083333333,349.8741875,76.16764583333331,297.30907291666665,2.6726875,86.49104166666666,99.47995833333331,15.071041666666668,1.2,0.08014375000000003,2.6032708333333336,54.02148219744417,-0.5052341774549386,48.48725182139381,1.0
20160818,-0.33445217391304355,10.282739130434779,21.19396279069767,54.91282051282053,0.2683914893617021,102.14496458333332,33.77489583333333,195.02384375,0.9741469572055268,94.37083333333332,14.632083333333336,3.8,14.557083333333333,14.079166666666673,13.526041666666654,13.007708333333335,0.0821229166666667,2.0978155416666677,1.7469613875,1.4458587499999995,1.0944599629166671,62.02558333333334,1.7911145833333333,-0.35085416666666663,9.728397916666667,19.50314375,53.107875,103.23489583333333,340.0962916666668,33.77489583333333,195.02330833333332,0.975166666666667,94.37083333333332,99.97058333333332,14.632083333333336,3.8,0.0821229166666667,1.7911458333333334,19.447600892742226,-0.3335594728885947,54.14638513177951,1.0
20160819,-0.38752,14.24455681818182,64.22882093023256,51.08048780487806,0.3289148936170214,170.00024374999995,82.18820833333331,324.58937916666656,3.1414446187850977,86.00020833333332,16.65125,1.8,14.731458333333334,14.092083333333347,13.48354166666668,12.966041666666674,0.08287291666666664,2.38847,2.0558646375,1.5618916625,1.1222446518750002,109.53522916666668,3.0137937500000014,-0.33260729166666675,13.042997916666666,58.47787916666669,50.39618750000002,171.06135416666666,351.10295833333333,82.18820833333331,324.59107916666665,3.1443541666666666,86.00020833333332,99.88414583333332,16.65125,1.8,0.08287291666666664,3.0137916666666675,58.17135403722214,-0.30557231028824644,51.891808520977314,1.0
20160820,0.04369756097560973,15.889164285714287,44.183036585365855,56.61282051282053,0.1757276595744681,140.86351041666663,56.24616666666666,267.18291874999994,2.1897347023394023,90.32770833333332,15.984583333333333,0.8,14.969374999999998,14.157291666666673,13.470625000000013,12.937499999999993,0.08473333333333329,1.932345416666667,2.115503925,1.504100708333333,0.9939808943749996,160.25433333333334,1.4651770833333335,0.18316208333333328,13.558029166666666,38.24853125,57.218395833333346,141.89097916666668,336.94272916666665,56.24616666666666,267.1839125,2.191770833333333,90.32770833333332,99.88287499999996,15.984583333333333,0.8,0.08473333333333329,1.4651874999999992,37.841209892344295,0.22158392816482236,58.31668379604288,1.0
20160821,1.2725604651162792,11.867242222222226,39.22183499999999,118.94750000000002,0.23632916666666665,142.85165833333338,60.66202083333334,272.34978125,2.3776671823803652,89.33166666666666,15.99770833333333,0.2,15.01354166666667,14.242499999999998,13.490208333333335,12.921666666666667,0.08799791666666668,0.7323847916666663,2.22413005625,1.6269828125,1.231726789375,144.85222916666663,2.29299375,1.4917458333333338,10.748718750000002,33.50090833333332,117.56960416666668,143.68466666666666,339.1123750000001,60.66202083333334,272.34951666666666,2.3798541666666666,89.33166666666666,100.10483333333332,15.99770833333333,0.2,0.08799791666666668,2.2930208333333333,33.21749125682701,1.2860359845765759,108.37018531724554,1.0
20160822,0.29323863636363623,-4.95625,7.756733333333334,64.08571428571432,0.3035541666666666,49.758641666666676,7.527583333333332,102.05904583333336,0.9515887189056192,95.29375,17.115,8.399999999999999,15.070555555555556,14.246666666666664,13.506111111111114,12.916666666666664,0.08211458333333335,2.165400625,2.4119630729166674,1.4015184375,1.7853187668749992,176.4366666666666,3.017383333333333,0.24656562499999995,-4.62913125,8.316422916666669,66.72383333333333,50.28143750000002,379.46085416666665,7.527583333333332,102.058925,0.9525416666666668,95.29375,99.97902083333332,17.115,8.399999999999999,0.08211458333333335,3.017437500000001,7.853907830667398,0.26798507588700776,59.80971325851439,1.0
20160823,-0.6510567567567567,16.444497368421054,24.988909374999995,39.447368421052616,0.18933111111111112,97.21941875,44.12860416666667,187.2459520833333,0.9861162020008276,95.1475,15.042291666666673,0.0,15.27590909090909,14.54772727272727,13.670454545454547,12.976818181818182,0.08165624999999999,2.52826,2.2662195,1.9951877708333332,2.006963348541666,220.39460416666665,1.84200625,-0.26204020833333325,11.533827083333335,18.749902083333332,42.43914583333332,97.8556875,338.8715833333332,44.12860416666667,187.24603541666667,0.987125,95.1475,100.19022916666664,15.042291666666673,0.0,0.08165624999999999,1.8420208333333332,17.16554588746068,-0.17719212431900422,44.57135470082285,1.0
20160824,0.879075,23.662280952380943,75.27349487179487,90.1475,0.18357142857142855,205.86137291666665,99.66075,389.07799375,3.698416776626906,82.95166666666667,15.378125,0.2,15.19458333333334,14.464583333333325,13.640833333333333,12.97562500000001,0.08617499999999999,1.3807369166666663,2.170981395833333,2.2440871041666663,2.411671724375,251.74597708333343,1.7131520833333338,0.7902585416666668,19.833504166666664,62.54907499999999,85.28925,206.63977083333333,324.5797916666665,99.66075,389.07489791666666,3.701958333333333,82.95166666666667,100.44652083333335,15.378125,0.2,0.08617499999999999,1.7131458333333331,61.982330730466316,0.8147789354103425,85.14435086848427,1.0
20160825,-0.2211756756756757,5.3951925,21.35098055555555,35.78108108108106,0.22591702127659585,79.58522916666669,23.49964583333332,154.30134583333327,1.5165800485046868,92.48645833333336,14.389791666666667,3.0000000000000004,14.971041666666665,14.428958333333325,13.632708333333328,12.975208333333347,0.08613749999999998,1.9260803125,1.9672343333333333,1.5373648958333341,1.9953221800000005,213.70333333333335,2.1979208333333333,0.041159583333333256,3.737291666666668,18.175822916666668,40.00791666666665,80.56145833333333,338.516458333333,23.49964583333332,154.30141874999995,1.5180625,92.48645833333336,100.16987500000003,14.389791666666667,3.0000000000000004,0.08613749999999998,2.198020833333334,18.58373143760816,0.04135060608835143,38.69133680196839,1.0
20160826,-0.5461230769230769,20.187689743589747,52.29024722222222,42.45641025641026,0.214125,165.8431104166666,78.70783333333334,313.1819604166667,3.161741187899206,84.44687499999998,15.473958333333336,0.0,14.752708333333333,14.332291666666658,13.619791666666671,12.977083333333347,0.08667500000000003,2.109463429791666,1.9192353395833337,1.4983242291666663,1.1122841222916666,221.24333333333325,1.8972645833333333,-0.19022916666666664,15.21289166666667,40.52477916666668,45.964499999999994,166.60114583333333,339.2502083333334,78.70783333333334,313.18135416666667,3.164895833333333,84.44687499999998,99.89027083333332,15.473958333333336,0.0,0.08667500000000003,1.8972500000000003,39.765383581548534,-0.2468506171448225,45.54190310302102,1.0
20160827,-0.16011777777777778,-3.7297531914893614,74.68821463414633,62.26170212765955,0.5627808510638297,165.85784193548392,50.06458333333334,308.66565161290333,3.82566233915176,78.32895833333338,15.611041666666667,0.0,14.849166666666674,14.257291666666665,13.581666666666663,12.97416666666668,0.08983333333333332,2.03168625,1.8053940291666668,1.0669764166666666,0.6472683941666666,248.51170212765962,5.687046808510639,-0.22628791666666676,-3.350389583333334,65.81467916666664,61.99043749999998,130.85224999999997,336.23277083333335,50.06458333333334,244.21464791666665,3.829729166666666,78.32895833333338,98.66902083333332,15.611041666666667,0.0,0.08983333333333332,5.723958333333332,65.75675389735656,-0.21421507045343005,61.939907282419604,1.0
20160828,1.3666448275862075,18.088680555555552,37.77419999999999,67.89999999999999,0.1692818181818182,178.2503933333333,61.65727083333332,331.0514644444445,2.6647209125547344,82.50583333333334,11.06552083333333,0.0,14.27145833333333,14.178750000000004,13.545,12.956666666666672,0.09581041666666663,0.4267659374999997,1.4777912645833335,1.1658797520833333,0.5019984354166668,203.3851727272728,1.304625,1.0510343750000004,15.719793749999996,37.056991666666654,65.40220833333332,168.11614583333332,299.9271458333333,61.65727083333332,310.60831458333337,2.6675416666666667,82.50583333333334,100.00491666666667,11.06552083333333,0.0,0.09581041666666663,1.3706458333333331,38.291789082314786,0.9102587493212244,63.16124124179777,1.0
20160829,0.23196904761904774,6.058121739130434,11.190033333333332,55.16,0.1884659574468085,75.29220444444444,17.941854166666673,146.13774888888898,0.6838053936315337,95.34791666666666,11.285645833333332,5.2,13.865,13.947083333333339,13.48187500000001,12.939374999999993,0.09503125,1.4902579874999995,1.487759625,0.8432786833333336,0.4765680433333333,99.11916666666669,1.4215416666666665,-0.002500208333333256,6.351187499999997,11.251987499999998,51.34295833333332,81.03454166666667,335.2831041666667,17.941854166666673,155.25227083333337,0.6845208333333335,95.34791666666666,99.43702083333336,11.285645833333332,5.2,0.09503125,1.4215833333333334,11.21352876644302,0.10158358795379546,52.845132212013034,1.0
20160830,-0.2848255319148937,14.862184444444445,42.51177391304348,34.597777777777765,0.24682500000000004,139.8202625,60.55714583333332,263.55697291666667,2.4118096408115792,85.97104166666666,12.53604166666667,0.0,13.559583333333334,13.726041666666665,13.377291666666672,12.906249999999995,0.08904375000000002,1.823383708333333,1.5631698749999998,0.98441388125,0.4246930870833333,191.03057708333336,2.1677625000000003,-0.2602185416666667,13.69641875,41.04386875,35.958187499999994,140.87966666666662,321.37785416666685,60.55714583333332,263.55518333333333,2.4143958333333333,85.97104166666666,99.1006875,12.53604166666667,0.0,0.08904375000000002,2.167854166666667,41.04310022646754,-0.2644966867392589,35.189377036449535,1.0
20160831,-0.2588710526315789,19.23577804878049,56.51991000000002,39.939473684210526,0.19532553191489366,176.6458937499999,68.56168750000002,335.89788541666667,3.0318752733379326,84.82395833333334,13.469791666666666,0.2,13.473958333333336,13.575833333333335,13.256041666666675,12.85041666666667,0.0933729166666667,1.3293844583333334,1.609890427083334,1.1454557500000002,0.5130229162499998,232.30354166666658,1.6661208333333333,0.2804891666666667,15.0878375,48.64216666666668,43.15352083333334,178.04029166666663,303.99620833333336,68.56168750000002,335.90093541666664,3.034958333333334,84.82395833333334,99.69408333333332,13.469791666666666,0.2,0.0933729166666667,1.6661041666666672,47.88500896255457,0.01356018483405236,42.21310082351774,1.0
20160901,-0.29743409090909106,5.872454166666665,38.78868048780488,39.65625000000001,0.2927895833333333,99.69609791666666,44.53139583333331,190.95426666666665,2.26769630664794,88.67645833333334,15.777916666666668,0.0,13.644583333333335,13.464166666666674,13.153124999999998,12.786458333333329,0.0962770833333333,1.9786918749999995,1.7003164291666664,1.0632903958333335,0.8168736629166667,214.59229166666668,3.1525000000000016,-0.27837479166666673,5.87246875,34.482077083333344,39.65625000000001,100.57518749999998,348.9879583333334,44.53139583333331,190.95485416666665,2.270020833333333,88.67645833333334,99.20264583333334,15.777916666666668,0.0,0.0962770833333333,3.152520833333333,33.44348479001023,-0.25438564308389955,39.65625000000001,1.0
20160902,-0.6797944444444446,14.621939534883722,48.62367948717948,42.25,0.24518085106382975,122.61630208333332,43.34262500000001,236.29009583333325,2.2477130532718843,87.88,13.567854166666665,0.0,13.767291666666672,13.476041666666674,13.082916666666653,12.722500000000005,0.09896875,1.7327323541666668,1.5140768979166668,1.2734689374999997,0.901235024375,230.16833333333332,2.471397916666667,-0.21865520833333335,12.096547916666665,40.9542125,42.51004166666667,123.99779166666666,316.03758333333326,43.34262500000001,236.2902125,2.2500208333333336,87.88,98.95616666666662,13.567854166666665,0.0,0.09896875,2.4715208333333343,39.938025088385245,-0.19376280477550548,43.593815703215675,1.0
20160903,-1.0934999999999997,14.895581578947365,63.50288378378377,51.21249999999999,0.2292,132.93716458333333,46.53208333333334,250.27779791666669,2.9654723013477886,82.8577083333333,11.854770833333333,0.6000000000000001,13.420833333333334,13.433541666666672,13.04333333333333,12.672708333333338,0.10188541666666656,1.057663125,1.3663055083333333,1.3791700624999998,0.9426983283333334,149.65340425531912,1.936802127659574,0.308620416666666,10.736349999999996,54.01906458333331,70.38872916666669,133.95041666666668,313.45649999999995,46.53208333333334,250.27808958333333,2.9687291666666664,82.8577083333333,99.1735,11.854770833333333,0.6000000000000001,0.10188541666666656,1.9510208333333332,50.44252082731111,-0.6185170526397216,49.75476518782481,1.0
20160904,0.3226690476190477,5.153331818181818,8.866194444444446,32.145454545454534,0.15997916666666667,53.33586875,17.10529166666667,102.61542083333332,0.2140094782333891,98.55833333333332,12.792083333333325,7.8000000000000025,13.338125000000005,13.28604166666666,12.988958333333347,12.632916666666665,0.09529791666666668,1.0776207166666667,1.3832927083333333,0.8200501458333332,0.8808361706249999,78.30333333333336,1.2965416666666665,0.305675,4.139201666666667,8.39970625,35.389,54.45083333333334,340.4657708333333,17.10529166666667,102.61517083333337,0.21422916666666664,98.55833333333332,98.63727083333332,12.792083333333325,7.8000000000000025,0.09529791666666668,1.2965833333333332,7.019309492044302,0.29456824004339965,40.876764026047226,1.0
