,TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,TA,P,TS_1,TS_2,TS_3,TS_4,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC,FCH4_F_MODEL,FCH4_F_NORM
16,2012-01-17,,,,,,,,,,,,0.0,,,,,,,0.2596118666666666,0.0210976666666666,0.2291465629166667,,,,,,,0.8496875,278.76143750000006,,,0.0,,100.30122916666669,-7.655125000000001,2.886,,1.3358749999999997,-2.618491745940644,0.3008034883407448,15.425393447047288,3.0,,
17,2012-01-18,,,,,,,,,,,,0.0,,,,,,,0.3088579083333333,0.0850914791666666,0.2682266941666666,,,,,,,4.269354166666668,281.58079166666647,,,0.0,,99.89325,-5.658083333333333,0.478,,1.9514166666666664,-2.4034414910223565,0.2815232900181027,13.988457241876832,3.0,,
18,2012-01-19,,,,,,,,,,,,0.0,,,,,,,0.3613906854166665,0.0246727708333333,0.3090779354166665,,,,,,,1.006541666666667,291.3015416666668,,,0.01975,,98.16314583333332,-3.7076458333333338,3.486,,3.9971041666666665,-2.3289429470914538,0.2487162053672272,10.91213027966942,3.0,,
19,2012-01-20,,,,,,,,,,,,0.0,,,,,,,0.3818365416666667,0.0443696666666666,0.3248095760416666,,,,,,,1.9384375000000005,295.4601874999998,,,0.0110625,,98.3272291666667,-2.980270833333334,1.1720000000000002,,2.9036250000000003,-2.2915211757241853,0.2221473602547,14.191417161060311,3.0,,
20,2012-01-21,,,,,,,,,,,,0.0,,,,,,,0.3183861791666667,0.0560126458333333,0.2757145720833332,,,,,,,2.5118333333333336,282.1589583333332,,,0.0,,98.85141666666664,-5.288645833333334,1.2920000000000005,,2.7746875,-2.4446161701092075,0.2579381213228976,13.939235782697608,3.0,,
21,2012-01-22,,,,,,,,,,,,0.0,,,,,,,0.3274097604166666,0.0879568604166666,0.282747546875,,,,,,,4.447583333333334,279.9008125000001,,,0.0,,98.94095833333331,-4.950687500000001,0.5980000000000001,,2.265708333333333,-2.3750676333896794,0.2539123338731169,13.367020586987806,3.0,,
22,2012-01-23,,,,,,,,,,,,0.0,,,,,,,0.2945931750000001,0.0576357708333333,0.257026811875,,,,,,,2.5849375,279.5459375000001,,,0.0,,99.40572916666667,-6.209354166666665,1.306,,2.227583333333333,-2.493589783675772,0.2412729328293633,12.844704085618975,3.0,,
23,2012-01-24,,,,,,,,,,,,0.0,,,,,,,0.2005859291666667,0.1156097916666666,0.1814605302083333,,,,,,,6.2263125000000015,250.68956250000008,,,0.0,,100.3113125,-10.26275,0.47,,1.7582291666666656,-2.6307527806273785,0.2385583303459993,13.821280006155426,3.0,,
24,2012-01-25,,,,,,,,,,,,0.0,,,,,,,0.16051606875,0.1270557916666666,0.1485692547916666,,,,,,,7.262,251.1726875000001,,,0.0,,101.33627083333336,-12.169520833333332,0.252,,1.953125,-2.763248108875965,0.256143958148806,14.475348422137964,3.0,,
25,2012-01-26,,,,,,,,,,,,0.0,,,,,,,0.1934838854166667,0.1553848333333333,0.17586595375,,,,,,,9.627770833333336,248.05654166666665,,,0.0,,102.22077083333336,-10.532250000000005,0.222,,2.337229166666668,-2.5197421564433804,0.2561579775444501,11.39833069544152,3.0,,
26,2012-01-27,,,,,,,,,,,,0.0,,,,,,,0.19254065625,0.1690607291666666,0.1751455752083333,,,,,,,11.192708333333336,236.87395833333323,,,0.0,,102.71645833333332,-10.561583333333337,0.116,,2.815729166666667,-2.5541731307014506,0.2665049002877094,10.528978404026386,3.0,,
27,2012-01-28,,,,,,,,,,,,0.0,,,,,,,0.1753530625,0.1770841874999999,0.1608656643749999,,,,,,,11.813854166666664,213.38143749999983,,,0.0,,103.17354166666664,-11.430104166666665,0.0,,2.2812916666666667,-2.589732625021379,0.2623292062853858,11.2108059114195,3.0,,
28,2012-01-29,,,,,,,,,,,,0.0,,,,,,,0.0819591979166666,0.204475,0.0809411660416666,,,,,,,14.876666666666669,192.58745833333327,,,0.0,,103.62633333333332,-17.00554166666667,0.0,,1.4081458333333332,-3.7882643631560673,0.2682643400436863,12.36187719628799,3.0,,
29,2012-01-30,,,,,,,,,,,,0.0,,,,,,,0.0668361645833333,0.231171875,0.067362294375,,,,,,,18.834208333333333,192.0020833333332,,,0.0,,103.47954166666666,-18.187875,0.0,,0.9975625,-4.052934129424559,0.2858977064193067,14.231807473773232,3.0,,
30,2012-01-31,,,,,,,,,,,,0.0,,,,,,,0.0474884708333333,0.2328704166666666,0.0494453945833333,,,,,,,19.083520833333328,183.4143958333333,,,0.0,,103.2906875,-20.017479166666668,0.0,,1.4878541666666665,-4.659322320507334,0.2899826211058916,13.371891496815415,3.0,,
31,2012-02-01,,,,,,,,,,,,0.0,,,,,,,0.0345939375,0.2465603333333333,0.0371821466666666,,,,,,,21.034541666666662,174.70624999999993,,,0.0,,103.51535416666668,-21.462979166666667,0.0,,1.8623125,-4.926261437104734,0.3086914420910199,12.203730270158026,3.0,,
32,2012-02-02,,,,,,,,,,,,0.0,,,,,,,0.0230213083333333,0.2691605,0.025724689375,,,,,,,24.77979166666667,163.80841666666672,,,0.0,,103.07922916666666,-23.1569375,0.0,,2.668708333333333,-4.766579709986246,0.2881974758173408,10.570798385020648,3.0,,
33,2012-02-03,,,,,,,,,,,,0.0,,,,,,,0.0306751583333333,0.2544091666666666,0.033287986875,,,,,,,22.08058333333333,171.51335416666666,,,0.0,,102.76314583333334,-22.04645833333333,0.0,,2.22,-4.998357183457929,0.1819088557140451,11.781055412669213,3.0,,
34,2012-02-04,,,,,,,,,,,,0.0,,,,,,,0.0091753854166666,0.2413514583333333,0.0110582291666666,,,,,,,19.542270833333333,165.25795833333328,,,0.0,,102.82352083333336,-26.54010416666668,0.178,,1.4723749999999998,-3.514401989380406,0.1104436922016962,15.383395982627349,3.0,,
35,2012-02-05,,,,,,,,,,,,0.0,,,,,,,0.0472488458333333,0.2185558333333333,0.0465688562499999,,,,,,,16.523541666666667,202.21664583333333,,,0.0,,101.94233333333332,-22.290333333333336,0.5739999999999998,,2.446625,-3.3988766927641234,0.0981924291905976,12.864774081374394,3.0,,
36,2012-02-06,,,,,,,,,,,,0.0,,,,,,,0.2894586729166668,0.230386799375,0.25285134125,,,,,,,17.411625000000004,258.8183125,,,0.3439791666666667,,101.70662500000005,-6.440354166666666,0.348,,4.419062499999999,-0.9344084815837128,0.1282423178110544,9.429199544787274,3.0,,
37,2012-02-07,,,,,,,,,,,,0.0,,,,,,,0.2391552208333333,0.2188554375,0.2115006008333333,,,,,,,15.8371875,235.9083333333331,,,0.0658541666666666,,102.20183333333333,-8.880895833333337,1.128,,2.653770833333334,-2.39899509786744,0.098909482832698,11.942286748470814,3.0,,
38,2012-02-08,,,,,,,,,,,,0.0,,,,,,,0.0739957041666666,0.2979545833333333,0.0736695629166666,,,,,,,28.672479166666665,194.5548541666668,,,0.0,,102.63602083333336,-17.699666666666673,0.0,,2.2149166666666664,-4.30970589118169,0.0610110080446056,13.488843384166456,3.0,,
39,2012-02-09,,,,,,,,,,,,0.0,,,,,,,0.0412972208333333,0.308466875,0.043198544375,,,,,,,30.765104166666664,180.0114583333333,,,0.0,,103.03937500000002,-20.994375000000005,0.0,,1.1058541666666666,-4.282024384698509,0.0348931274582211,14.870202554735313,3.0,,
40,2012-02-10,,,,,,,,,,,,0.0,,,,,,,0.0749161541666666,0.28045375,0.0727096472916666,,,,,,,24.211937500000005,209.07225000000005,,,0.0,,102.37560416666666,-18.762041666666665,0.104,,1.9544583333333327,-3.990879742606889,0.0265285238932592,13.294478191099229,3.0,,
41,2012-02-11,,,,,,,,,,,,0.0,,,,,,,0.2349393270833333,0.2314194583333333,0.2092055508333332,,,,,,,16.632562500000002,269.16149999999993,,,0.0079583333333333,,101.34852083333334,-8.745145833333332,0.34,,2.556812500000001,-2.3368028880483647,0.0660322274451706,12.73821727907443,3.0,,
42,2012-02-12,,,,,,,,,,,,0.0,,,,,,,0.3301744375,0.1029669458333333,0.2849106358333333,,,,,,,5.0735625,289.75560416666667,,,0.0,,100.04333333333332,-4.8455,1.6040000000000003,,2.865145833333333,-2.211057594271113,0.1257036052586305,11.968743347673952,3.0,,
43,2012-02-13,,,,,,,,,,,,0.0,,,,,,,0.2658328229166667,0.1847746874999999,0.23417266375,,,,,,,11.091833333333335,279.48708333333315,,,0.0011041666666666,,99.64889583333331,-7.381625,0.6320000000000001,,2.2955,-2.206788446207088,0.0580603757667606,12.161511799411969,3.0,,
44,2012-02-14,,,,,,,,,,,,0.0,,,,,,,0.2809158979166668,0.0858546458333333,0.2456246289583333,,,,,,,3.9324583333333343,279.8127083333332,,,0.0,,98.36639583333334,-6.886187499999999,2.754,,3.651020833333333,-2.2541969274314684,0.102219028351759,10.942904542077091,3.0,,
45,2012-02-15,,,,,,,,,,,,0.0,,,,,,,0.3850170541666666,0.1099957916666666,0.3272727089583333,,,,,,,5.382020833333333,296.71458333333334,,,0.0255833333333333,,97.83564583333332,-2.8643333333333336,1.604,,2.477208333333333,-2.237877823016992,0.1752577818279272,13.31098681018549,3.0,,
46,2012-02-16,,,,,,,,,,,,0.0,,,,,,,0.3343891645833333,0.2778279166666667,0.2881495991666667,,,,,,,23.06983333333333,274.25520833333337,,,0.1231249999999999,,99.00568750000002,-4.6967083333333335,0.6220000000000001,,2.635333333333333,-1.6265783466831223,0.1159588810061786,11.896673092054677,3.0,,
47,2012-02-17,,,,,,,,,,,,0.0,,,,,,,0.3694661083333333,0.1044314645833333,0.315330450625,,,,,,,4.995166666666667,292.74410416666666,,,0.1102291666666666,,98.76285416666671,-3.413291666666668,2.776,,4.000208333333333,-2.110482313363202,0.1473264368568149,11.913340269652071,3.0,,
